Order ID,Shipping Date,Carrier,Tracking Number,Latitude,Longitude,Status,Delivery Days,Late,Region
3456,2025-10-23,SummitCargo Transport,785311876,39.678156,-83.842264,Delivered,4,False,North America
3299,2025-10-24,SnowWing Delivery,900269491,7.041572,-68.889929,Delayed,4,False,South America
3978,2025-10-25,GlacierLine Freight,735779325,52.35884,-2.207796,In Transit,5,False,Europe
3843,2025-10-26,SummitCargo Transport,191225368,52.304913,0.128325,Delayed,11,True,Europe
3112,2025-10-27,SnowWing Delivery,490880692,58.501829,22.671804,In Transit,11,True,Europe
3769,2025-10-28,TrailRunner Logistics,201122834,32.767998,-114.222861,Delivered,1,False,North America
3155,2025-10-29,SummitCargo Transport,576534326,47.014881,4.341753,Delivered,10,False,Europe
3111,2025-10-30,GlacierLine Freight,460545835,37.179566,120.148785,Delivered,5,False,Asia
3135,2025-10-31,SummitCargo Transport,992225680,-53.872982,-72.893835,Delivered,14,True,South America
3377,2025-11-01,SnowWing Delivery,182841224,35.821067,111.34323,In Transit,7,False,Asia
3325,2025-11-02,NorthPeak Express,703664965,48.019885,93.746047,Delayed,2,False,Asia
3291,2025-11-03,SnowWing Delivery,133919471,-54.570287,-67.306288,In Transit,9,False,South America
3701,2025-11-04,TrailRunner Logistics,742033884,33.074207,-98.076344,In Transit,10,False,North America
3247,2025-11-05,NorthPeak Express,732211550,-22.291454,-50.64803,Delivered,8,False,South America
3131,2025-11-06,SnowWing Delivery,302299148,41.186936,-110.967689,Returned,9,False,North America
3534,2025-11-07,SummitCargo Transport,224840325,33.778015,-81.225161,Delayed,4,False,North America
3702,2025-11-08,TrailRunner Logistics,221393889,35.885393,-98.980115,In Transit,10,False,North America
3243,2025-11-09,GlacierLine Freight,442377318,39.16783,102.872599,In Transit,2,False,Asia
3411,2025-11-10,GlacierLine Freight,222083971,11.840416,73.926652,Returned,10,False,Asia
3867,2025-11-11,SnowWing Delivery,421288951,57.370945,-7.490912,Delayed,5,False,Europe
3482,2025-11-12,SnowWing Delivery,672114404,51.364136,29.103193,Delayed,3,False,Europe
3467,2025-11-13,SummitCargo Transport,420189384,26.323265,85.28466,Delivered,6,False,Asia
3436,2025-11-14,SnowWing Delivery,871891449,39.784377,-77.875924,Delayed,12,True,North America
3816,2025-11-15,NorthPeak Express,283855555,30.233544,-90.980561,Returned,8,False,North America
3210,2025-11-16,NorthPeak Express,349611277,37.043381,-80.466722,Delayed,3,False,North America
3851,2025-11-17,SnowWing Delivery,250020905,51.067172,-0.772924,Delivered,13,True,Europe
3818,2025-11-18,TrailRunner Logistics,729935776,-39.014356,-60.192618,Returned,9,False,South America
3902,2025-11-19,NorthPeak Express,985639712,55.586084,-6.838774,In Transit,1,False,Europe
3587,2025-11-20,TrailRunner Logistics,796972096,-27.973376,-40.112454,Returned,1,False,South America
3308,2025-11-21,NorthPeak Express,444456159,59.911079,4.711292,In Transit,9,False,Europe
3797,2025-11-22,SnowWing Delivery,123285450,33.160927,-78.391178,Returned,6,False,North America
3197,2025-11-23,NorthPeak Express,954224808,45.889348,142.76897,Delivered,14,True,Asia
3729,2025-11-24,SummitCargo Transport,132653548,46.375976,81.983512,Delivered,5,False,Asia
3121,2025-11-25,SummitCargo Transport,740408171,47.244204,3.452037,Returned,8,False,Europe
3998,2025-11-26,TrailRunner Logistics,850471650,48.299926,28.034883,Returned,12,True,Europe
3120,2025-11-27,TrailRunner Logistics,805164200,-11.755055,-60.185327,Delivered,6,False,South America
3369,2025-11-28,GlacierLine Freight,717715991,52.72125,-4.283062,In Transit,11,True,Europe
3984,2025-11-29,SnowWing Delivery,311347858,45.318803,-5.074232,Delivered,4,False,Europe
3861,2025-11-30,SnowWing Delivery,183854088,-37.642265,-38.720587,Delivered,6,False,South America
3975,2025-12-01,TrailRunner Logistics,912320417,11.384372,-45.888209,Delivered,3,False,South America
3130,2025-12-02,GlacierLine Freight,673928097,-42.593392,-41.422119,In Transit,9,False,South America
3722,2025-12-03,GlacierLine Freight,402343994,26.613244,135.849747,In Transit,11,True,Asia
3843,2025-12-04,SnowWing Delivery,312842946,58.314217,12.27613,Delayed,11,True,Europe
3723,2025-12-05,NorthPeak Express,654139843,-47.892289,-63.12374,In Transit,1,False,South America
3171,2025-12-06,NorthPeak Express,564873854,39.061869,-117.678275,Delivered,10,False,North America
3462,2025-12-07,GlacierLine Freight,302765929,39.473922,91.033523,Delayed,6,False,Asia
3358,2025-12-08,NorthPeak Express,947735237,46.940609,-8.878894,Returned,14,True,Europe
3901,2025-12-09,TrailRunner Logistics,352385921,45.002012,-3.441315,Delivered,1,False,Europe
3870,2025-12-10,SummitCargo Transport,392261329,-2.900022,-47.586116,Delayed,2,False,South America
3535,2025-12-11,SummitCargo Transport,693021167,32.783886,-108.585423,In Transit,1,False,North America
3070,2025-12-12,NorthPeak Express,138126912,31.338004,-78.475551,Delayed,2,False,North America
3115,2025-12-13,GlacierLine Freight,555110060,-20.739652,-47.65693,Delayed,13,True,South America
3582,2025-12-14,SnowWing Delivery,736570663,47.025143,-123.852502,Delayed,1,False,North America
3805,2025-12-15,SnowWing Delivery,343869311,50.146586,92.211813,Returned,6,False,Asia
3800,2025-12-16,TrailRunner Logistics,792062015,50.840462,21.147526,In Transit,7,False,Europe
3683,2025-12-17,TrailRunner Logistics,386297200,45.523384,-122.999789,Delayed,12,True,North America
3299,2025-12-18,SnowWing Delivery,621186617,45.187617,-75.551696,Returned,11,True,North America
3815,2025-12-19,NorthPeak Express,364595817,-40.713328,-72.960229,Returned,3,False,South America
3078,2025-12-20,GlacierLine Freight,469213581,25.818465,127.207782,Delayed,10,False,Asia
3434,2025-12-21,SummitCargo Transport,998580812,4.083659,-40.097588,Delivered,1,False,South America
3272,2025-12-22,SnowWing Delivery,798380776,-45.611121,-61.216623,Delivered,9,False,South America
3319,2025-12-23,TrailRunner Logistics,270708000,31.569633,-115.577387,In Transit,3,False,North America
3008,2025-12-24,SnowWing Delivery,844787795,35.084773,97.257203,In Transit,4,False,Asia
3115,2025-12-25,NorthPeak Express,137122599,13.414619,77.513901,Delayed,8,False,Asia
3989,2025-12-26,TrailRunner Logistics,113242338,13.915782,82.042539,In Transit,2,False,Asia
3567,2025-12-27,SnowWing Delivery,668059125,35.936606,-113.526053,Delivered,11,True,North America
3504,2025-12-28,NorthPeak Express,424269131,-11.524319,-51.14878,Returned,4,False,South America
3140,2025-12-29,SummitCargo Transport,828410266,54.078693,13.448485,Delayed,8,False,Europe
3497,2025-12-30,TrailRunner Logistics,789046311,-44.138,-67.288894,In Transit,11,True,South America
3869,2025-12-31,SummitCargo Transport,143967289,-4.726874,-55.799991,In Transit,2,False,South America
3015,2026-01-01,NorthPeak Express,841640253,28.229282,-115.375226,Delivered,14,True,North America
3086,2026-01-02,SnowWing Delivery,439553517,49.325371,111.860709,In Transit,3,False,Asia
3157,2026-01-03,SummitCargo Transport,978162708,38.387037,-70.152963,Delivered,3,False,North America
3180,2026-01-04,SummitCargo Transport,747747993,51.482765,14.696134,In Transit,3,False,Europe
3690,2026-01-05,SnowWing Delivery,856194062,30.072592,-108.670993,In Transit,2,False,North America
3254,2026-01-06,GlacierLine Freight,166918589,59.286653,18.258906,Returned,3,False,Europe
3009,2026-01-07,NorthPeak Express,104709785,54.659943,133.628145,Delayed,7,False,Asia
3747,2026-01-08,TrailRunner Logistics,509397856,35.637142,-110.928891,In Transit,9,False,North America
3850,2026-01-09,GlacierLine Freight,739554112,-24.588679,-38.595463,Returned,2,False,South America
3102,2026-01-10,SummitCargo Transport,762289188,34.59703,118.310166,Returned,9,False,Asia
3739,2026-01-11,NorthPeak Express,211481750,47.400917,-121.695154,Returned,3,False,North America
3347,2026-01-12,TrailRunner Logistics,849526255,33.554659,-79.329457,In Transit,9,False,North America
3732,2026-01-13,TrailRunner Logistics,562481174,47.675326,0.643467,In Transit,10,False,Europe
3901,2026-01-14,SnowWing Delivery,988372461,48.637719,106.149312,Delivered,12,True,Asia
3198,2026-01-15,SnowWing Delivery,866721739,27.000284,-84.394198,Returned,9,False,North America
3562,2026-01-16,SummitCargo Transport,884650183,47.463747,102.17987,Delivered,12,True,Asia
3085,2026-01-17,TrailRunner Logistics,804394419,16.229266,82.691782,In Transit,8,False,Asia
3756,2026-01-18,SnowWing Delivery,582288477,47.503501,66.48141,Delayed,3,False,Asia
3177,2026-01-19,SnowWing Delivery,999144205,43.686498,77.441689,Delayed,7,False,Asia
3369,2026-01-20,GlacierLine Freight,993045882,20.756845,132.947395,Returned,10,False,Asia
3475,2026-01-21,GlacierLine Freight,317412617,49.205976,-94.527446,In Transit,9,False,North America
3691,2026-01-22,SummitCargo Transport,715351856,16.261201,93.736485,Delayed,6,False,Asia
3572,2026-01-23,SnowWing Delivery,155565776,54.568554,12.419592,In Transit,3,False,Europe
3623,2026-01-24,NorthPeak Express,961340371,32.611207,-84.14086,Delivered,10,False,North America
3907,2026-01-25,GlacierLine Freight,116096479,44.568836,-122.115678,Delayed,9,False,North America
3892,2026-01-26,SnowWing Delivery,647781183,22.691426,69.663032,In Transit,6,False,Asia
3203,2026-01-27,GlacierLine Freight,636968003,-17.246495,-76.721008,Delivered,13,True,South America
3219,2026-01-28,NorthPeak Express,859293934,-21.174943,-57.495039,In Transit,11,True,South America
3157,2026-01-29,SummitCargo Transport,797074266,49.698233,15.350343,Delivered,8,False,Europe
3822,2026-01-30,TrailRunner Logistics,649328339,53.3446,3.239771,Delivered,7,False,Europe
3532,2026-01-31,TrailRunner Logistics,651305865,53.446525,93.986754,Delayed,6,False,Asia
3556,2026-02-01,SnowWing Delivery,316444294,51.554068,145.709504,Delivered,4,False,Asia
3900,2026-02-02,GlacierLine Freight,799470725,-50.259736,-55.205905,Delayed,8,False,South America
3149,2026-02-03,SnowWing Delivery,295892572,-14.81539,-51.939291,Returned,9,False,South America
3220,2026-02-04,GlacierLine Freight,696438200,59.375751,-5.45069,In Transit,7,False,Europe
3723,2026-02-05,NorthPeak Express,265127392,32.070524,-75.442564,Returned,7,False,North America
3600,2026-02-06,SummitCargo Transport,705592598,42.173778,-96.723763,Delayed,14,True,North America
3747,2026-02-07,NorthPeak Express,764567909,50.770949,7.606735,Delayed,3,False,Europe
3009,2026-02-08,SnowWing Delivery,716467219,53.224721,29.436612,Returned,13,True,Europe
3103,2026-02-09,SnowWing Delivery,536394617,-31.805024,-42.905379,Returned,5,False,South America
3741,2026-02-10,NorthPeak Express,735750896,-37.100455,-49.995584,Returned,7,False,South America
3414,2026-02-11,SnowWing Delivery,621703131,37.039929,-91.462153,In Transit,8,False,North America
3544,2026-02-12,SummitCargo Transport,251646267,48.059701,1.069982,Returned,7,False,Europe
3882,2026-02-13,GlacierLine Freight,115057319,48.40983,17.035931,Delayed,12,True,Europe
3606,2026-02-14,GlacierLine Freight,552862847,56.852468,-5.417149,In Transit,2,False,Europe
3039,2026-02-15,SnowWing Delivery,274872598,-5.834651,-76.14612,Delivered,9,False,South America
3343,2026-02-16,NorthPeak Express,808053103,45.912364,-111.005616,Delivered,13,True,North America
3834,2026-02-17,GlacierLine Freight,493171674,30.454151,137.436575,Delivered,1,False,Asia
3723,2026-02-18,NorthPeak Express,744943297,1.143191,-56.938038,Delivered,11,True,South America
3770,2026-02-19,SnowWing Delivery,340127475,-1.51478,-42.468374,Delivered,11,True,South America
3444,2026-02-20,SnowWing Delivery,482015223,32.834704,104.568228,Delivered,5,False,Asia
3541,2026-02-21,TrailRunner Logistics,478238666,53.622474,7.269664,Delivered,5,False,Europe
3800,2026-02-22,SnowWing Delivery,225246302,49.371433,16.945237,Returned,11,True,Europe
3694,2026-02-23,GlacierLine Freight,926171229,59.900485,-1.225991,In Transit,9,False,Europe
3181,2026-02-24,NorthPeak Express,994393819,4.055857,-58.20942,Returned,2,False,South America
3212,2026-02-25,SnowWing Delivery,394781747,-34.610644,-64.440995,Delivered,6,False,South America
3197,2026-02-26,GlacierLine Freight,607673552,51.848712,17.586294,In Transit,8,False,Europe
3694,2026-02-27,SnowWing Delivery,167596735,-33.753982,-63.199985,Delivered,13,True,South America
3774,2026-02-28,SummitCargo Transport,271937685,26.642106,-112.254462,Returned,5,False,North America
3813,2026-03-01,NorthPeak Express,352236257,3.23334,-70.072997,Delayed,9,False,South America
3017,2026-03-02,NorthPeak Express,546491380,10.029548,88.49478,Delayed,1,False,Asia
3152,2026-03-03,SnowWing Delivery,144789802,53.052347,11.545217,Delivered,4,False,Europe
3722,2026-03-04,SummitCargo Transport,260030523,57.214665,29.271598,Delivered,2,False,Europe
3637,2026-03-05,SnowWing Delivery,563925452,48.111827,13.412196,In Transit,4,False,Europe
3275,2026-03-06,NorthPeak Express,382701053,12.211378,-52.608005,Delayed,9,False,South America
3983,2026-03-07,TrailRunner Logistics,152778284,-52.807972,-57.088606,Returned,13,True,South America
3441,2026-03-08,NorthPeak Express,401319508,-20.830398,-75.617589,Delivered,6,False,South America
3570,2026-03-09,GlacierLine Freight,356577309,25.943519,125.26779,In Transit,8,False,Asia
3262,2026-03-10,SnowWing Delivery,899016080,46.321823,-9.125928,Returned,10,False,Europe
3052,2026-03-11,TrailRunner Logistics,954083430,-10.718396,-59.40728,In Transit,12,True,South America
3850,2026-03-12,TrailRunner Logistics,323369503,26.12419,-84.426659,In Transit,6,False,North America
3973,2026-03-13,TrailRunner Logistics,682209347,48.119643,29.938233,Delivered,11,True,Europe
3848,2026-03-14,GlacierLine Freight,148073318,30.667478,-92.553054,Returned,5,False,North America
3717,2026-03-15,NorthPeak Express,671157325,39.477038,85.921384,Delayed,2,False,Asia
3426,2026-03-16,SnowWing Delivery,203660029,11.853744,-35.485019,In Transit,14,True,South America
3895,2026-03-17,GlacierLine Freight,819845720,16.997713,78.498046,Delayed,7,False,Asia
3163,2026-03-18,SummitCargo Transport,726013279,58.78433,21.762787,Delayed,1,False,Europe
3707,2026-03-19,NorthPeak Express,161887565,59.371646,2.771447,Delayed,2,False,Europe
3219,2026-03-20,TrailRunner Logistics,188642029,38.004894,-79.549966,In Transit,3,False,North America
3885,2026-03-21,GlacierLine Freight,938044762,23.455954,85.858656,Delayed,7,False,Asia
3022,2026-03-22,SummitCargo Transport,310431076,33.569415,-104.567196,Returned,13,True,North America
3686,2026-03-23,SummitCargo Transport,853746594,46.726773,19.194719,Returned,11,True,Europe
3469,2026-03-24,NorthPeak Express,543653653,27.005161,-109.095575,Returned,9,False,North America
3063,2026-03-25,GlacierLine Freight,230954774,2.584755,-71.197604,Returned,4,False,South America
3886,2026-03-26,NorthPeak Express,196413782,8.129134,-45.53303,Returned,7,False,South America
3992,2026-03-27,NorthPeak Express,732588834,48.343474,6.315288,Delayed,4,False,Europe
3496,2026-03-28,SummitCargo Transport,789372994,56.168421,2.952951,Returned,11,True,Europe
3819,2026-03-29,SnowWing Delivery,812047043,7.589932,-79.770812,Delayed,12,True,South America
3276,2026-03-30,SnowWing Delivery,501466748,54.114334,1.811456,Delivered,11,True,Europe
3326,2026-03-31,GlacierLine Freight,216390863,-14.150187,-54.449098,In Transit,2,False,South America
3778,2026-04-01,SummitCargo Transport,345283498,53.96954,25.8423,Delivered,8,False,Europe
3562,2026-04-02,SnowWing Delivery,348061592,5.538291,-79.027501,Delivered,4,False,South America
3907,2026-04-03,GlacierLine Freight,121002037,11.558041,-39.837981,Delayed,4,False,South America
3016,2026-04-04,SnowWing Delivery,387206423,-24.118494,-45.175646,Delayed,4,False,South America
3412,2026-04-05,TrailRunner Logistics,214793245,29.915046,82.320524,Returned,14,True,Asia
3237,2026-04-06,GlacierLine Freight,526218395,17.850927,93.01331,Delivered,1,False,Asia
3190,2026-04-07,SummitCargo Transport,775396738,58.493125,19.922451,Returned,2,False,Europe
3173,2026-04-08,NorthPeak Express,936703246,55.474491,3.515639,Delayed,1,False,Europe
3750,2026-04-09,TrailRunner Logistics,790988371,-27.739926,-70.860193,Returned,12,True,South America
3112,2026-04-10,SnowWing Delivery,492467429,50.320675,23.405477,Delayed,11,True,Europe
3787,2026-04-11,SummitCargo Transport,387377813,39.647595,-81.705024,Delivered,10,False,North America
3871,2026-04-12,NorthPeak Express,388022523,-50.869886,-69.789121,Delivered,8,False,South America
3506,2026-04-13,SummitCargo Transport,560446970,51.511008,9.102195,Returned,1,False,Europe
3550,2026-04-14,NorthPeak Express,107628814,-24.806635,-62.223449,Delivered,4,False,South America
3196,2026-04-15,GlacierLine Freight,314326151,13.724898,138.002694,Delivered,8,False,Asia
3028,2026-04-16,SnowWing Delivery,536350984,39.260569,100.719423,Returned,1,False,Asia
3963,2026-04-17,TrailRunner Logistics,401128592,26.379503,-103.815017,Returned,4,False,North America
3717,2026-04-18,SummitCargo Transport,460469806,48.881886,-92.155557,Returned,14,True,North America
3176,2026-04-19,NorthPeak Express,672927730,57.484553,24.758347,Delayed,10,False,Europe
3122,2026-04-20,GlacierLine Freight,308074135,-35.674931,-66.534761,Returned,6,False,South America
3047,2026-04-21,GlacierLine Freight,791743256,49.269382,-81.236435,In Transit,13,True,North America
3409,2026-04-22,GlacierLine Freight,748969982,45.067631,64.457454,Delayed,7,False,Asia
3946,2026-04-23,SnowWing Delivery,247057846,-16.243774,-53.33587,Delayed,8,False,South America
3407,2026-04-24,GlacierLine Freight,377388964,38.15527,-113.359725,Delivered,2,False,North America
3550,2026-04-25,TrailRunner Logistics,400498082,55.782055,3.037864,Delayed,9,False,Europe
3547,2026-04-26,NorthPeak Express,909731328,21.694271,94.075391,Delivered,14,True,Asia
3908,2026-04-27,SummitCargo Transport,546600766,2.632615,-61.383028,Delivered,1,False,South America
3420,2026-04-28,SnowWing Delivery,712267712,-54.684287,-54.662729,Delayed,10,False,South America
3782,2026-04-29,SnowWing Delivery,198788420,59.057125,-9.564661,Returned,12,True,Europe
3585,2026-04-30,SummitCargo Transport,201195173,4.000564,-57.79511,Delayed,5,False,South America
3937,2026-05-01,SnowWing Delivery,607759659,37.254461,-92.232599,In Transit,3,False,North America
3503,2026-05-02,NorthPeak Express,274735186,57.06274,19.731486,In Transit,2,False,Europe
3647,2026-05-03,SummitCargo Transport,116571166,34.344962,-84.03509,Delivered,3,False,North America
3615,2026-05-04,TrailRunner Logistics,736611577,12.248667,-76.63092,Returned,10,False,South America
3612,2026-05-05,SnowWing Delivery,127021749,11.798888,116.603123,Delivered,9,False,Asia
3876,2026-05-06,TrailRunner Logistics,442670321,30.802501,-84.310023,Returned,11,True,North America
3240,2026-05-07,SummitCargo Transport,392646019,42.202346,-86.574918,In Transit,10,False,North America
3187,2026-05-08,TrailRunner Logistics,323321381,48.543291,-90.176492,Returned,3,False,North America
3968,2026-05-09,TrailRunner Logistics,466673020,14.552144,-39.535408,In Transit,13,True,South America
3755,2026-05-10,SnowWing Delivery,668989471,41.340798,-78.058334,Delivered,4,False,North America
3731,2026-05-11,TrailRunner Logistics,800343028,47.337747,18.749508,In Transit,12,True,Europe
3686,2026-05-12,SummitCargo Transport,583962504,49.56367,1.121694,Delayed,6,False,Europe
3535,2026-05-13,NorthPeak Express,677704464,39.175451,-92.768673,Delayed,6,False,North America
3620,2026-05-14,SummitCargo Transport,888108584,37.533136,79.145322,Delivered,11,True,Asia
3625,2026-05-15,GlacierLine Freight,452894292,47.802571,18.947497,In Transit,4,False,Europe
3705,2026-05-16,GlacierLine Freight,629049878,41.858218,110.390568,Returned,9,False,Asia
3835,2026-05-17,SummitCargo Transport,471593144,2.687274,-42.181959,Delayed,11,True,South America
3224,2026-05-18,TrailRunner Logistics,455148499,-11.496527,-56.634202,In Transit,11,True,South America
3879,2026-05-19,SnowWing Delivery,118347201,15.256128,91.743045,Returned,2,False,Asia
3197,2026-05-20,SummitCargo Transport,323250352,40.121028,121.041491,In Transit,4,False,Asia
3461,2026-05-21,SnowWing Delivery,647037356,48.170231,5.397206,Delivered,10,False,Europe
3701,2026-05-22,SnowWing Delivery,717621284,58.773301,1.888302,Delivered,4,False,Europe
3508,2026-05-23,NorthPeak Express,668316931,51.315153,78.957178,Delivered,10,False,Asia
3298,2026-05-24,SummitCargo Transport,593156093,54.253199,17.430671,Returned,14,True,Europe
3177,2026-05-25,TrailRunner Logistics,447326235,-42.55945,-71.517744,Delivered,4,False,South America
3302,2026-05-26,SummitCargo Transport,180704674,-36.536793,-52.526819,Delayed,2,False,South America
3037,2026-05-27,TrailRunner Logistics,567748239,48.961868,23.063791,Delayed,5,False,Europe
3206,2026-05-28,SummitCargo Transport,438197015,47.991093,-86.540168,In Transit,5,False,North America
3119,2026-05-29,SummitCargo Transport,866224119,59.667287,-9.868438,Delayed,13,True,Europe
3663,2026-05-30,SnowWing Delivery,101568487,36.761471,-96.59165,Delivered,5,False,North America
3743,2026-05-31,GlacierLine Freight,718398239,-48.643767,-79.27217,In Transit,3,False,South America
3571,2026-06-01,SnowWing Delivery,711791880,8.516646,-50.528616,Returned,10,False,South America
3562,2026-06-02,TrailRunner Logistics,235338991,33.766129,105.684838,Delayed,13,True,Asia
3905,2026-06-03,SummitCargo Transport,707609191,59.081469,9.858842,In Transit,8,False,Europe
3654,2026-06-04,GlacierLine Freight,990641978,49.163184,13.371594,Returned,2,False,Europe
3325,2026-06-05,SummitCargo Transport,204852529,26.707986,-113.052599,Returned,3,False,North America
3078,2026-06-06,NorthPeak Express,808661116,44.589531,82.55136,Returned,13,True,Asia
3567,2026-06-07,SummitCargo Transport,678449755,-48.016608,-37.532672,Delayed,1,False,South America
3279,2026-06-08,SummitCargo Transport,348367561,48.96991,-118.240592,Delayed,9,False,North America
3779,2026-06-09,NorthPeak Express,973781934,29.290743,-92.233131,Delayed,14,True,North America
3383,2026-06-10,SnowWing Delivery,348416329,25.608783,-96.876662,Returned,1,False,North America
3314,2026-06-11,TrailRunner Logistics,492449262,3.222193,-75.001154,Delivered,2,False,South America
3609,2026-06-12,SnowWing Delivery,839971616,51.015541,11.321192,In Transit,7,False,Europe
3213,2026-06-13,SummitCargo Transport,569746079,28.016389,-119.070381,Delivered,14,True,North America
3555,2026-06-14,SummitCargo Transport,398037701,30.045086,128.43662,Returned,11,True,Asia
3084,2026-06-15,SummitCargo Transport,823576299,58.336403,7.955081,Delayed,11,True,Europe
3708,2026-06-16,TrailRunner Logistics,877792969,43.213804,84.204339,Returned,6,False,Asia
3100,2026-06-17,NorthPeak Express,597936046,8.08416,-41.923493,Returned,3,False,South America
3867,2026-06-18,NorthPeak Express,648568096,46.733957,-96.581086,Delivered,2,False,North America
3719,2026-06-19,SnowWing Delivery,838875738,53.453657,21.11717,In Transit,12,True,Europe
3703,2026-06-20,TrailRunner Logistics,269269523,50.090569,-4.095635,Returned,6,False,Europe
3577,2026-06-21,GlacierLine Freight,531823980,54.910594,28.861559,Returned,5,False,Europe
3206,2026-06-22,SummitCargo Transport,167708939,19.607446,116.514204,Delayed,12,True,Asia
3217,2026-06-23,NorthPeak Express,654627677,22.164582,139.302068,Delivered,4,False,Asia
3825,2026-06-24,TrailRunner Logistics,919535651,-32.20581,-69.863621,In Transit,2,False,South America
3239,2026-06-25,SnowWing Delivery,381729617,25.534145,125.969208,Returned,7,False,Asia
3376,2026-06-26,TrailRunner Logistics,122118974,-9.729136,-69.505228,In Transit,2,False,South America
3544,2026-06-27,NorthPeak Express,756645364,47.182938,-6.017097,Returned,14,True,Europe
3883,2026-06-28,TrailRunner Logistics,199172475,33.682345,-88.96105,Returned,4,False,North America
3695,2026-06-29,SummitCargo Transport,561707099,25.253211,68.759515,Delayed,6,False,Asia
3547,2026-06-30,TrailRunner Logistics,421876948,2.17615,-69.513033,Delayed,4,False,South America
3814,2026-07-01,SnowWing Delivery,691639527,39.703105,132.77204,Delayed,4,False,Asia
3320,2026-07-02,GlacierLine Freight,572884505,48.106573,7.973879,Delivered,1,False,Europe
3130,2026-07-03,SnowWing Delivery,589489338,51.810182,11.952239,Delayed,14,True,Europe
3567,2026-07-04,NorthPeak Express,652090249,59.883118,-5.816145,In Transit,11,True,Europe
3371,2026-07-05,SummitCargo Transport,346522169,49.965775,-114.251524,Delivered,7,False,North America
3946,2026-07-06,TrailRunner Logistics,888761986,-47.729131,-42.717968,Returned,7,False,South America
3112,2026-07-07,SnowWing Delivery,174450611,42.474794,-75.73113,In Transit,8,False,North America
3376,2026-07-08,SummitCargo Transport,990185822,12.196788,113.754283,Returned,8,False,Asia
3122,2026-07-09,TrailRunner Logistics,619218661,16.242361,135.45975,In Transit,6,False,Asia
3421,2026-07-10,SnowWing Delivery,881794446,40.437777,139.786688,Delivered,10,False,Asia
3066,2026-07-11,GlacierLine Freight,229031878,-12.206365,-37.50165,Delivered,13,True,South America
3301,2026-07-12,SnowWing Delivery,978682493,44.292889,-94.025695,Returned,14,True,North America
3334,2026-07-13,TrailRunner Logistics,963249236,6.722088,-71.190195,In Transit,9,False,South America
3094,2026-07-14,TrailRunner Logistics,670339760,-50.787466,-51.285583,In Transit,2,False,South America
3507,2026-07-15,GlacierLine Freight,752847866,-31.269546,-63.951154,Delayed,8,False,South America
3491,2026-07-16,SnowWing Delivery,288583784,46.227221,24.663033,In Transit,6,False,Europe
3463,2026-07-17,SummitCargo Transport,753030661,50.337235,18.583537,Delivered,8,False,Europe
3242,2026-07-18,TrailRunner Logistics,147889882,31.200051,88.364558,Returned,9,False,Asia
3004,2026-07-19,NorthPeak Express,576132776,51.049587,18.69522,Delivered,6,False,Europe
3048,2026-07-20,TrailRunner Logistics,503652411,-13.063873,-65.818011,Delivered,12,True,South America
3260,2026-07-21,SnowWing Delivery,188448206,37.464375,104.079131,In Transit,5,False,Asia
3061,2026-07-22,GlacierLine Freight,129566231,12.950029,75.056505,In Transit,8,False,Asia
3563,2026-07-23,GlacierLine Freight,264979864,-38.833235,-50.860502,Delivered,4,False,South America
3285,2026-07-24,SummitCargo Transport,275000110,-0.085058,-78.63945,Returned,4,False,South America
3311,2026-07-25,TrailRunner Logistics,944650240,29.557658,-98.934781,Returned,3,False,North America
3406,2026-07-26,SummitCargo Transport,711873413,59.645014,6.793151,Delayed,7,False,Europe
3914,2026-07-27,GlacierLine Freight,748576860,26.782355,130.62027,Returned,4,False,Asia
3472,2026-07-28,SummitCargo Transport,271937598,16.183957,119.829703,Delayed,1,False,Asia
3165,2026-07-29,TrailRunner Logistics,860083268,8.030955,-39.128705,Returned,13,True,South America
3031,2026-07-30,SummitCargo Transport,248639582,30.601992,-106.620601,Returned,1,False,North America
3341,2026-07-31,NorthPeak Express,767185390,53.196971,116.848385,Delivered,6,False,Asia
3498,2026-08-01,GlacierLine Freight,517736484,40.308136,-74.667603,In Transit,4,False,North America
3647,2026-08-02,SnowWing Delivery,788768519,45.290744,1.191547,Delivered,6,False,Europe
3682,2026-08-03,SummitCargo Transport,885563833,-52.858772,-53.85656,Returned,2,False,South America
3513,2026-08-04,SnowWing Delivery,431474630,39.65031,149.101264,Delayed,6,False,Asia
3736,2026-08-05,GlacierLine Freight,879432305,-14.23419,-73.73777,Delayed,12,True,South America
3112,2026-08-06,SummitCargo Transport,341638502,-52.724048,-39.714571,Returned,14,True,South America
3967,2026-08-07,SummitCargo Transport,974813223,51.063522,115.807123,In Transit,9,False,Asia
3101,2026-08-08,GlacierLine Freight,994193713,12.695093,-45.951786,Delivered,13,True,South America
3927,2026-08-09,TrailRunner Logistics,642785604,35.175679,-116.840096,Delivered,2,False,North America
3208,2026-08-10,SnowWing Delivery,895421727,-5.240055,-45.613564,Returned,5,False,South America
3686,2026-08-11,TrailRunner Logistics,114298922,-11.05462,-47.842572,In Transit,7,False,South America
3398,2026-08-12,SnowWing Delivery,784919346,33.146487,-106.435799,Delayed,6,False,North America
3071,2026-08-13,NorthPeak Express,167563445,45.073401,-70.972614,Delayed,4,False,North America
3761,2026-08-14,NorthPeak Express,389376417,37.293517,-72.991342,Delivered,4,False,North America
