Order ID,Shipping Date,Carrier,Tracking Number,Latitude,Longitude,Status,Delivery Days,Late,Region
8225,2025-05-31,SnowRunner Logistics,373865441,12.586717,27.617282,In Transit,6,False,Africa
8238,2025-05-31,PeakPath Shipping,992960023,-28.559408,-14.557985,In Transit,6,False,Africa
8262,2025-05-31,SwiftWing Logistics,237485617,58.68308,-3.960275,Delivered,9,False,Europe
8270,2025-05-31,SwiftWing Logistics,203426248,32.823555,99.329036,Delivered,1,False,Asia
8306,2025-05-31,PeakPath Shipping,554441598,37.320945,-82.49077,Delivered,5,False,North America
8332,2025-05-31,SwiftWing Logistics,258544552,32.122465,132.523527,Delivered,6,False,Asia
8352,2025-05-31,SwiftWing Logistics,475923619,41.930128,102.156479,Processing,7,False,Asia
8399,2025-05-31,PeakPath Shipping,533545452,55.192278,20.815815,Processing,12,True,Europe
8418,2025-05-31,SnowRunner Logistics,538324746,39.242234,84.342307,Delivered,9,False,Asia
8441,2025-05-31,MountainRoute Express,579143966,34.735303,89.616738,Delivered,7,False,Asia
8525,2025-05-31,SummitLine Express,476022388,49.895106,68.779024,Delivered,7,False,Asia
8637,2025-05-31,MountainRoute Express,745431472,42.602972,-79.910389,Processing,6,False,North America
8795,2025-05-31,PeakPath Shipping,250826678,45.097069,-106.956087,Processing,7,False,North America
8801,2025-05-31,SwiftWing Logistics,284973958,52.518137,-1.198067,In Transit,7,False,Europe
8927,2025-05-31,SummitLine Express,309704732,37.173905,79.790104,Delivered,4,False,Asia
8951,2025-05-31,MountainRoute Express,794525288,41.719306,107.731052,In Transit,5,False,Asia
8970,2025-05-31,AlpineSpeed Delivery,736737087,26.826032,-114.788827,In Transit,7,False,North America
8065,2025-06-01,SwiftWing Logistics,698860117,48.031715,20.265977,In Transit,11,True,Europe
8087,2025-06-01,SnowRunner Logistics,931409554,25.836847,110.92112,In Transit,4,False,Asia
8166,2025-06-01,SummitLine Express,445467071,57.401435,-4.456778,Delivered,2,False,Europe
8308,2025-06-01,SwiftWing Logistics,475603880,18.886692,137.479755,Delivered,9,False,Asia
8320,2025-06-01,SummitLine Express,567341628,42.248024,128.398651,Delivered,4,False,Asia
8337,2025-06-01,PeakPath Shipping,312909076,36.189961,105.088489,Processing,6,False,Asia
8367,2025-06-01,SwiftWing Logistics,273267374,31.80113,-99.697938,Delivered,5,False,North America
8402,2025-06-01,PeakPath Shipping,282351237,15.356087,82.028854,Processing,7,False,Asia
8446,2025-06-01,SnowRunner Logistics,881695683,40.441506,-91.434053,Processing,3,False,North America
8524,2025-06-01,MountainRoute Express,754999131,47.966615,-111.322894,Delivered,7,False,North America
8553,2025-06-01,MountainRoute Express,475045158,49.972115,15.857082,Delivered,6,False,Europe
8594,2025-06-01,AlpineSpeed Delivery,624276886,16.448448,85.948671,Delivered,2,False,Asia
8606,2025-06-01,SummitLine Express,490987183,44.76622,-92.53827,In Transit,6,False,North America
8631,2025-06-01,SnowRunner Logistics,224175362,46.076656,9.083315,Processing,8,False,Europe
8747,2025-06-01,SwiftWing Logistics,412967404,-29.669093,35.308566,Processing,6,False,Africa
8748,2025-06-01,AlpineSpeed Delivery,273478412,17.364557,30.663963,In Transit,3,False,Africa
8798,2025-06-01,SwiftWing Logistics,705308498,49.125571,139.456275,Processing,7,False,Asia
8967,2025-06-01,SwiftWing Logistics,767509058,32.36908,83.71947,Delivered,5,False,Asia
8987,2025-06-01,PeakPath Shipping,647958906,13.436281,78.207776,Processing,6,False,Asia
8076,2025-06-02,AlpineSpeed Delivery,953841093,44.658413,131.930063,In Transit,3,False,Asia
8168,2025-06-02,SnowRunner Logistics,407725979,29.458915,-0.434271,Processing,1,False,Africa
8196,2025-06-02,AlpineSpeed Delivery,381912756,26.164198,60.984125,Delivered,5,False,Asia
8198,2025-06-02,AlpineSpeed Delivery,874217021,-19.390606,-14.840698,In Transit,1,False,Africa
8253,2025-06-02,AlpineSpeed Delivery,299320010,48.508785,-73.46155,In Transit,2,False,North America
8293,2025-06-02,SummitLine Express,450979518,33.358981,-115.87039,Processing,1,False,North America
8370,2025-06-02,SnowRunner Logistics,214858489,-32.551254,37.552689,Delivered,5,False,Africa
8486,2025-06-02,SummitLine Express,734533180,28.204552,-73.817315,Delivered,2,False,North America
8626,2025-06-02,MountainRoute Express,676854616,-18.326369,9.118041,Processing,6,False,Africa
8645,2025-06-02,PeakPath Shipping,863230603,50.291173,18.818366,Delivered,7,False,Europe
8737,2025-06-02,SummitLine Express,680800440,53.290073,7.293417,Delivered,3,False,Europe
8990,2025-06-02,MountainRoute Express,736291602,-33.012815,5.28149,In Transit,7,False,Africa
8043,2025-06-03,SwiftWing Logistics,646851252,50.328268,3.954426,Processing,13,True,Europe
8138,2025-06-03,AlpineSpeed Delivery,560431843,38.904757,-113.105188,In Transit,5,False,North America
8193,2025-06-03,AlpineSpeed Delivery,387362259,54.423385,64.039229,Delivered,6,False,Asia
8267,2025-06-03,SwiftWing Logistics,397418279,59.371389,13.42415,Processing,4,False,Europe
8520,2025-06-03,SnowRunner Logistics,978297050,-9.622454,43.942431,In Transit,5,False,Africa
8764,2025-06-03,MountainRoute Express,791007535,45.940432,-98.358866,Delivered,7,False,North America
8978,2025-06-03,SummitLine Express,480184156,59.836169,27.876649,Delivered,6,False,Europe
8997,2025-06-03,SnowRunner Logistics,703054125,-20.98285,-28.869874,In Transit,9,False,Africa
8021,2025-06-04,SummitLine Express,320595332,38.455977,143.624637,In Transit,4,False,Asia
8052,2025-06-04,MountainRoute Express,682112521,8.522568,26.828735,In Transit,10,False,Africa
8062,2025-06-04,SummitLine Express,426949763,34.465523,-103.815774,Delivered,1,False,North America
8067,2025-06-04,MountainRoute Express,509482983,52.56329,11.272954,Processing,7,False,Europe
8200,2025-06-04,SnowRunner Logistics,697184445,7.715608,33.381667,In Transit,10,False,Africa
8300,2025-06-04,AlpineSpeed Delivery,332358803,51.168048,16.695876,Delivered,9,False,Europe
8331,2025-06-04,AlpineSpeed Delivery,795133474,-8.473273,-10.321519,Processing,8,False,Africa
8373,2025-06-04,SwiftWing Logistics,524755517,48.094094,-2.533516,In Transit,1,False,Europe
8392,2025-06-04,SnowRunner Logistics,921934541,-22.669325,25.350807,In Transit,5,False,Africa
8497,2025-06-04,AlpineSpeed Delivery,274047150,39.075269,-98.991205,Processing,9,False,North America
8575,2025-06-04,PeakPath Shipping,471746979,45.012369,13.94114,Delivered,6,False,Europe
8627,2025-06-04,MountainRoute Express,316270168,11.678963,132.360104,Delivered,7,False,Asia
8629,2025-06-04,SummitLine Express,997621088,5.225324,-26.56199,Delivered,7,False,Africa
8745,2025-06-04,SnowRunner Logistics,493955541,7.061484,-29.801766,In Transit,5,False,Africa
8769,2025-06-04,PeakPath Shipping,394340241,28.861116,-108.302954,Processing,8,False,North America
8908,2025-06-04,SummitLine Express,586201362,29.251621,85.184333,Delivered,11,True,Asia
8912,2025-06-04,SummitLine Express,695041415,42.53203,109.048465,In Transit,4,False,Asia
8093,2025-06-05,SwiftWing Logistics,547452958,46.820231,112.574593,Delivered,8,False,Asia
8187,2025-06-05,MountainRoute Express,582201803,34.126181,-116.753219,Delivered,1,False,North America
8378,2025-06-05,MountainRoute Express,675230220,29.574744,25.874284,Processing,4,False,Africa
8551,2025-06-05,SnowRunner Logistics,550214693,59.390689,20.433554,Delivered,6,False,Europe
8613,2025-06-05,AlpineSpeed Delivery,313748810,40.472918,77.535392,In Transit,7,False,Asia
8633,2025-06-05,SnowRunner Logistics,677868734,-24.897688,31.072903,In Transit,7,False,Africa
8757,2025-06-05,MountainRoute Express,259143691,58.783646,20.214862,In Transit,8,False,Europe
8808,2025-06-05,SummitLine Express,314733506,50.482549,-3.610461,Processing,8,False,Europe
8026,2025-06-06,SummitLine Express,536652821,30.362857,135.838916,In Transit,7,False,Asia
8064,2025-06-06,AlpineSpeed Delivery,985119565,46.345969,-8.991802,In Transit,6,False,Europe
8143,2025-06-06,SnowRunner Logistics,607991142,58.320431,20.568414,In Transit,6,False,Europe
8162,2025-06-06,SnowRunner Logistics,604918523,21.822832,148.742677,In Transit,5,False,Asia
8163,2025-06-06,MountainRoute Express,756918580,30.22399,-114.103524,Processing,5,False,North America
8372,2025-06-06,SwiftWing Logistics,364203876,34.014128,-81.948126,Delivered,10,False,North America
8439,2025-06-06,SnowRunner Logistics,312230520,2.323151,-29.9208,Delivered,1,False,Africa
8495,2025-06-06,SwiftWing Logistics,409832928,56.862977,22.875229,Delivered,10,False,Europe
8584,2025-06-06,MountainRoute Express,758698648,-33.868907,18.330736,In Transit,4,False,Africa
8686,2025-06-06,SwiftWing Logistics,788854118,48.482378,74.686034,Delivered,8,False,Asia
8906,2025-06-06,PeakPath Shipping,696639301,53.461077,-7.536198,In Transit,6,False,Europe
8941,2025-06-06,PeakPath Shipping,530801279,42.822157,-99.500583,Processing,6,False,North America
8956,2025-06-06,MountainRoute Express,639703260,57.981478,5.454957,Delivered,3,False,Europe
8959,2025-06-06,PeakPath Shipping,547837092,39.720752,98.745208,In Transit,5,False,Asia
8961,2025-06-06,SnowRunner Logistics,232800358,-12.319931,43.835474,In Transit,6,False,Africa
8164,2025-06-07,MountainRoute Express,698103738,35.81383,104.819846,Processing,5,False,Asia
8247,2025-06-07,SwiftWing Logistics,446428764,49.764983,106.99273,Delivered,4,False,Asia
8274,2025-06-07,AlpineSpeed Delivery,622651515,24.384951,86.456442,Delivered,2,False,Asia
8424,2025-06-07,PeakPath Shipping,720639168,56.512611,5.058777,In Transit,10,False,Europe
8463,2025-06-07,SummitLine Express,442130657,40.780005,112.933171,In Transit,4,False,Asia
8499,2025-06-07,SnowRunner Logistics,643215600,49.481081,-119.60561,Processing,7,False,North America
8546,2025-06-07,AlpineSpeed Delivery,937521125,46.25656,-71.948034,Processing,8,False,North America
8571,2025-06-07,SwiftWing Logistics,863542847,39.68126,-24.906913,Processing,7,False,Africa
8623,2025-06-07,SummitLine Express,234974592,33.638425,-80.895124,Processing,7,False,North America
8731,2025-06-07,SnowRunner Logistics,938987795,-39.462737,-6.944056,In Transit,4,False,Africa
8776,2025-06-07,PeakPath Shipping,556480023,50.160558,10.769044,In Transit,4,False,Europe
8928,2025-06-07,PeakPath Shipping,358543224,57.064378,7.501454,Delivered,1,False,Europe
8953,2025-06-07,SwiftWing Logistics,273754764,45.322634,-76.532173,In Transit,8,False,North America
8971,2025-06-07,SnowRunner Logistics,307515071,-24.729188,18.664061,Delivered,3,False,Africa
8003,2025-06-08,SnowRunner Logistics,205965145,-0.858785,-18.668883,In Transit,13,True,Africa
8004,2025-06-08,SummitLine Express,880198629,47.290352,17.501357,Processing,4,False,Europe
8029,2025-06-08,SwiftWing Logistics,999113237,-29.526295,-25.862281,In Transit,7,False,Africa
8046,2025-06-08,PeakPath Shipping,419748425,53.579259,-1.446767,In Transit,6,False,Europe
8081,2025-06-08,SnowRunner Logistics,518778840,-8.581199,4.008211,Delivered,3,False,Africa
8090,2025-06-08,MountainRoute Express,339569714,44.618051,-71.782384,Processing,4,False,North America
8120,2025-06-08,SummitLine Express,211943688,49.453027,-7.57477,Processing,5,False,Europe
8139,2025-06-08,MountainRoute Express,886914842,46.508647,-89.338127,In Transit,4,False,North America
8154,2025-06-08,PeakPath Shipping,293362953,36.917555,140.830807,Processing,4,False,Asia
8185,2025-06-08,PeakPath Shipping,375603320,-3.021766,-3.848132,Delivered,2,False,Africa
8218,2025-06-08,AlpineSpeed Delivery,240320156,7.001742,23.147589,Delivered,9,False,Africa
8237,2025-06-08,SummitLine Express,441415438,-10.541409,-25.969621,Delivered,1,False,Africa
8266,2025-06-08,SummitLine Express,238795665,55.357433,-9.340712,Processing,3,False,Europe
8284,2025-06-08,SwiftWing Logistics,243432870,41.374898,-70.244459,Processing,7,False,North America
8297,2025-06-08,AlpineSpeed Delivery,745288677,-16.368736,43.065464,In Transit,5,False,Africa
8353,2025-06-08,SnowRunner Logistics,648689257,58.387265,-0.802079,In Transit,9,False,Europe
8406,2025-06-08,SwiftWing Logistics,583443745,42.337636,-122.802944,In Transit,6,False,North America
8434,2025-06-08,PeakPath Shipping,785230664,51.882003,63.26001,In Transit,6,False,Asia
8472,2025-06-08,SwiftWing Logistics,342649271,49.254017,6.731093,In Transit,11,True,Europe
8620,2025-06-08,PeakPath Shipping,542280773,31.860036,15.037273,Processing,4,False,Africa
8632,2025-06-08,SummitLine Express,673409861,25.241304,80.527147,Processing,9,False,Asia
8688,2025-06-08,SnowRunner Logistics,296890030,-39.189653,43.231755,In Transit,5,False,Africa
8755,2025-06-08,PeakPath Shipping,808579972,48.976833,-86.100304,Processing,4,False,North America
8794,2025-06-08,SwiftWing Logistics,307078122,22.348604,-6.592433,Delivered,1,False,Africa
8799,2025-06-08,MountainRoute Express,288555906,52.807598,99.448468,In Transit,5,False,Asia
8868,2025-06-08,SummitLine Express,448861530,21.475786,125.22626,Processing,3,False,Asia
8922,2025-06-08,AlpineSpeed Delivery,425360424,48.977546,-97.041071,Delivered,2,False,North America
8934,2025-06-08,SummitLine Express,474510099,37.905068,102.033812,Processing,1,False,Asia
8993,2025-06-08,MountainRoute Express,407292692,30.503277,-99.328589,Processing,6,False,North America
8019,2025-06-09,SummitLine Express,392594362,54.020591,20.553763,In Transit,2,False,Europe
8030,2025-06-09,SwiftWing Logistics,679197138,59.181249,0.632377,In Transit,6,False,Europe
8072,2025-06-09,AlpineSpeed Delivery,435458379,23.880683,143.631802,In Transit,7,False,Asia
8113,2025-06-09,PeakPath Shipping,474933851,16.421793,-24.627546,Processing,7,False,Africa
8175,2025-06-09,SwiftWing Logistics,551585412,45.844332,24.145207,Processing,5,False,Europe
8204,2025-06-09,MountainRoute Express,455175673,33.244634,-73.74306,In Transit,4,False,North America
8213,2025-06-09,SnowRunner Logistics,820028016,-34.510331,25.347765,Delivered,8,False,Africa
8221,2025-06-09,MountainRoute Express,270370998,30.060132,-95.330923,Delivered,3,False,North America
8230,2025-06-09,AlpineSpeed Delivery,536044720,29.838977,24.324125,In Transit,3,False,Africa
8334,2025-06-09,MountainRoute Express,560950755,35.866933,102.054603,In Transit,3,False,Asia
8484,2025-06-09,SwiftWing Logistics,890131299,39.346133,-114.917501,In Transit,3,False,North America
8505,2025-06-09,PeakPath Shipping,331075149,-16.565127,41.144148,Delivered,4,False,Africa
8536,2025-06-09,SummitLine Express,269187356,46.709363,125.120342,Delivered,6,False,Asia
8611,2025-06-09,SummitLine Express,224951431,56.398896,17.822081,Processing,1,False,Europe
8646,2025-06-09,SwiftWing Logistics,361437140,53.685399,9.662631,In Transit,11,True,Europe
8791,2025-06-09,SnowRunner Logistics,716758056,28.076445,125.023004,Delivered,6,False,Asia
8797,2025-06-09,PeakPath Shipping,748252193,11.997878,149.79079,In Transit,7,False,Asia
8832,2025-06-09,MountainRoute Express,658476912,-20.762116,3.584845,Delivered,5,False,Africa
8870,2025-06-09,SummitLine Express,382138183,19.503717,77.006435,Delivered,6,False,Asia
8882,2025-06-09,PeakPath Shipping,472753097,45.876216,21.601191,In Transit,1,False,Europe
8904,2025-06-09,PeakPath Shipping,363470719,34.854691,33.853463,In Transit,6,False,Africa
8915,2025-06-09,MountainRoute Express,428781773,31.41606,115.882957,In Transit,4,False,Asia
8938,2025-06-09,SnowRunner Logistics,615051398,45.028946,28.117152,Processing,8,False,Europe
8053,2025-06-10,SnowRunner Logistics,606582856,42.839665,-70.395562,Processing,10,False,North America
8069,2025-06-10,SummitLine Express,392943820,44.414051,135.984512,In Transit,5,False,Asia
8075,2025-06-10,SummitLine Express,562200698,54.843445,-8.632824,In Transit,2,False,Europe
8108,2025-06-10,SnowRunner Logistics,853992474,-30.878465,44.370575,Delivered,10,False,Africa
8123,2025-06-10,PeakPath Shipping,714769786,48.928446,15.078094,In Transit,4,False,Europe
8275,2025-06-10,AlpineSpeed Delivery,556743119,3.464734,9.942421,In Transit,13,True,Africa
8276,2025-06-10,MountainRoute Express,726313424,38.968321,145.500159,Delivered,6,False,Asia
8289,2025-06-10,MountainRoute Express,783044495,15.503029,143.356398,In Transit,1,False,Asia
8366,2025-06-10,PeakPath Shipping,354379553,53.325634,3.363754,In Transit,7,False,Europe
8473,2025-06-10,PeakPath Shipping,827969529,-14.047547,33.868065,Delivered,7,False,Africa
8518,2025-06-10,SwiftWing Logistics,995869683,54.266789,-9.800601,Delivered,6,False,Europe
8621,2025-06-10,SummitLine Express,511131141,51.362195,86.993242,In Transit,10,False,Asia
8643,2025-06-10,MountainRoute Express,373119650,40.711916,-101.84198,In Transit,4,False,North America
8708,2025-06-10,PeakPath Shipping,760545742,40.500789,-81.726731,Processing,1,False,North America
8709,2025-06-10,PeakPath Shipping,781846846,-35.415764,38.022695,Processing,3,False,Africa
8767,2025-06-10,SwiftWing Logistics,580676388,55.576889,21.812939,Processing,10,False,Europe
8784,2025-06-10,AlpineSpeed Delivery,965830910,26.976124,-5.458073,Processing,7,False,Africa
8943,2025-06-10,SummitLine Express,501139831,38.951376,37.951324,Delivered,5,False,Africa
8972,2025-06-10,AlpineSpeed Delivery,563834205,18.001651,139.354748,In Transit,4,False,Asia
8973,2025-06-10,SwiftWing Logistics,910935836,30.244017,-119.987771,Processing,7,False,North America
8054,2025-06-11,SummitLine Express,244388789,-12.676939,-16.971476,Processing,7,False,Africa
8182,2025-06-11,AlpineSpeed Delivery,944052824,54.978209,17.408585,In Transit,12,True,Europe
8184,2025-06-11,SwiftWing Logistics,727505091,50.498716,10.857728,In Transit,4,False,Europe
8202,2025-06-11,SnowRunner Logistics,650366282,24.461816,-10.218633,Delivered,7,False,Africa
8234,2025-06-11,MountainRoute Express,446745216,53.870439,3.543658,In Transit,7,False,Europe
8251,2025-06-11,SwiftWing Logistics,797025449,59.257444,23.16602,In Transit,7,False,Europe
8281,2025-06-11,AlpineSpeed Delivery,395590301,19.738537,11.32596,In Transit,12,True,Africa
8283,2025-06-11,AlpineSpeed Delivery,473240788,11.856386,68.995667,Processing,8,False,Asia
8404,2025-06-11,PeakPath Shipping,857496369,29.595203,-115.883588,In Transit,6,False,North America
8443,2025-06-11,SwiftWing Logistics,900193446,11.090321,144.723021,Delivered,2,False,Asia
8452,2025-06-11,SummitLine Express,933843745,34.478127,-89.31738,Delivered,7,False,North America
8562,2025-06-11,PeakPath Shipping,523724436,29.760488,-114.384586,Processing,7,False,North America
8650,2025-06-11,PeakPath Shipping,826730787,52.412917,88.725657,Processing,8,False,Asia
8717,2025-06-11,SwiftWing Logistics,235415886,26.898709,-94.093249,Processing,7,False,North America
8728,2025-06-11,SwiftWing Logistics,945977639,48.439131,-75.373324,In Transit,1,False,North America
8016,2025-06-12,SwiftWing Logistics,907611988,50.172469,6.851205,In Transit,6,False,Europe
8020,2025-06-12,SummitLine Express,374886586,32.12019,-81.684443,Delivered,2,False,North America
8114,2025-06-12,PeakPath Shipping,560747539,25.968783,-89.044824,Processing,2,False,North America
8158,2025-06-12,SwiftWing Logistics,681174027,47.618057,20.563042,Processing,3,False,Europe
8179,2025-06-12,SummitLine Express,606178531,54.509137,73.51166,In Transit,1,False,Asia
8343,2025-06-12,MountainRoute Express,661777964,48.58178,16.856141,Processing,5,False,Europe
8405,2025-06-12,SummitLine Express,274037006,26.124106,-76.971804,Processing,7,False,North America
8419,2025-06-12,SwiftWing Logistics,860324530,34.292781,-122.488574,In Transit,7,False,North America
8444,2025-06-12,SummitLine Express,676641072,-31.33535,-19.8513,In Transit,6,False,Africa
8548,2025-06-12,SwiftWing Logistics,402426905,27.089051,-103.534812,In Transit,4,False,North America
8555,2025-06-12,SummitLine Express,812672547,32.544833,-110.964742,Delivered,4,False,North America
8607,2025-06-12,MountainRoute Express,429827559,47.196543,19.916064,Delivered,9,False,Europe
8628,2025-06-12,SwiftWing Logistics,592093514,-31.885196,-5.300121,In Transit,3,False,Africa
8666,2025-06-12,AlpineSpeed Delivery,860631925,45.393022,-0.293038,Delivered,9,False,Europe
8802,2025-06-12,SwiftWing Logistics,801278503,34.844069,-29.679747,Processing,7,False,Africa
8875,2025-06-12,SummitLine Express,336963953,46.272877,10.461245,In Transit,7,False,Europe
8896,2025-06-12,MountainRoute Express,732730570,45.349366,-3.859133,In Transit,4,False,Europe
8939,2025-06-12,PeakPath Shipping,870049388,45.299699,6.743445,Delivered,8,False,Europe
8999,2025-06-12,PeakPath Shipping,414766888,50.094937,-2.785851,In Transit,3,False,Europe
8010,2025-06-13,PeakPath Shipping,389174020,41.283375,-119.023317,In Transit,6,False,North America
8295,2025-06-13,MountainRoute Express,686733396,21.412883,41.450424,Processing,12,True,Africa
8350,2025-06-13,SummitLine Express,596543643,40.99385,107.946638,In Transit,10,False,Asia
8365,2025-06-13,SummitLine Express,485396836,45.040609,1.950363,Delivered,11,True,Europe
8448,2025-06-13,AlpineSpeed Delivery,529293893,59.617513,-1.839474,Processing,8,False,Europe
8487,2025-06-13,SummitLine Express,953593404,0.457976,35.562238,Delivered,7,False,Africa
8506,2025-06-13,SnowRunner Logistics,209805441,20.965842,25.85522,In Transit,5,False,Africa
8577,2025-06-13,AlpineSpeed Delivery,233871560,-25.1089,-3.460055,In Transit,4,False,Africa
8655,2025-06-13,PeakPath Shipping,823282990,48.334709,-73.47014,In Transit,5,False,North America
8678,2025-06-13,SnowRunner Logistics,499189153,53.408992,9.224366,In Transit,7,False,Europe
8700,2025-06-13,PeakPath Shipping,918268049,13.097234,135.098048,Processing,3,False,Asia
8711,2025-06-13,SwiftWing Logistics,467254481,12.720325,2.209043,Delivered,8,False,Africa
8716,2025-06-13,MountainRoute Express,318202755,49.615184,-111.365407,In Transit,11,True,North America
8746,2025-06-13,SnowRunner Logistics,785338225,46.399063,-91.448652,Delivered,6,False,North America
8892,2025-06-13,SnowRunner Logistics,327176121,38.12028,-73.967798,In Transit,6,False,North America
8994,2025-06-13,AlpineSpeed Delivery,943549940,59.856633,29.850603,Processing,6,False,Europe
8996,2025-06-13,MountainRoute Express,491077424,13.630617,89.121609,Delivered,12,True,Asia
8028,2025-06-14,MountainRoute Express,320830127,54.012059,102.738915,In Transit,9,False,Asia
8056,2025-06-14,SwiftWing Logistics,334895009,-25.767001,19.048754,Processing,5,False,Africa
8228,2025-06-14,SummitLine Express,483492165,54.092946,-5.952265,Delivered,10,False,Europe
8288,2025-06-14,SummitLine Express,218123190,41.352623,137.306962,Processing,7,False,Asia
8294,2025-06-14,SnowRunner Logistics,795920476,30.299057,96.213379,Processing,7,False,Asia
8304,2025-06-14,MountainRoute Express,979376665,39.972353,91.610063,Processing,7,False,Asia
8330,2025-06-14,SwiftWing Logistics,258369072,57.610443,5.862109,Delivered,6,False,Europe
8538,2025-06-14,AlpineSpeed Delivery,881323401,50.062346,14.438347,In Transit,7,False,Europe
8560,2025-06-14,PeakPath Shipping,557614488,17.298097,89.913942,In Transit,13,True,Asia
8605,2025-06-14,SnowRunner Logistics,721300259,25.826608,123.114373,Processing,4,False,Asia
8647,2025-06-14,MountainRoute Express,846222581,52.304731,28.651875,Processing,11,True,Europe
8788,2025-06-14,SwiftWing Logistics,341327960,25.60838,-9.465929,Delivered,8,False,Africa
8806,2025-06-14,SummitLine Express,455787222,37.676097,140.123214,Delivered,4,False,Asia
8876,2025-06-14,PeakPath Shipping,708218593,51.761064,20.052486,In Transit,6,False,Europe
8878,2025-06-14,AlpineSpeed Delivery,689540490,21.774471,85.033207,Processing,2,False,Asia
8916,2025-06-14,PeakPath Shipping,399645745,28.618405,102.316405,In Transit,8,False,Asia
8926,2025-06-14,SwiftWing Logistics,445076989,50.501146,5.638425,In Transit,1,False,Europe
8930,2025-06-14,SummitLine Express,963654276,52.049481,-8.871219,Delivered,9,False,Europe
8982,2025-06-14,SummitLine Express,729670613,50.172987,-6.385645,Processing,7,False,Europe
8991,2025-06-14,SwiftWing Logistics,434500028,6.499762,-11.261946,In Transit,5,False,Africa
8033,2025-06-15,PeakPath Shipping,864507860,32.608585,147.402164,Processing,5,False,Asia
8078,2025-06-15,SwiftWing Logistics,987451208,14.404748,84.833146,Delivered,3,False,Asia
8112,2025-06-15,PeakPath Shipping,868321498,50.426892,82.797684,Processing,6,False,Asia
8115,2025-06-15,SwiftWing Logistics,491485656,33.475396,-88.949733,Delivered,1,False,North America
8125,2025-06-15,SnowRunner Logistics,862339316,2.712451,31.748843,Delivered,8,False,Africa
8130,2025-06-15,SwiftWing Logistics,855047919,42.45796,-70.730845,Processing,4,False,North America
8131,2025-06-15,AlpineSpeed Delivery,435644859,36.459407,-119.8968,Processing,5,False,North America
8133,2025-06-15,AlpineSpeed Delivery,901866133,43.81838,105.69093,In Transit,5,False,Asia
8157,2025-06-15,SnowRunner Logistics,344095343,-11.830362,-7.002159,In Transit,7,False,Africa
8307,2025-06-15,PeakPath Shipping,414715888,22.201205,104.48338,Delivered,10,False,Asia
8329,2025-06-15,SwiftWing Logistics,324065724,-31.524611,-11.937984,Delivered,6,False,Africa
8436,2025-06-15,SwiftWing Logistics,895885370,25.506528,-111.27485,In Transit,4,False,North America
8455,2025-06-15,SummitLine Express,775747200,16.35175,-18.065265,In Transit,4,False,Africa
8654,2025-06-15,SummitLine Express,244347677,53.994283,-7.13742,Processing,7,False,Europe
8705,2025-06-15,SnowRunner Logistics,464959524,54.882692,-4.640911,Delivered,4,False,Europe
8754,2025-06-15,MountainRoute Express,955158086,40.661772,85.026664,Processing,7,False,Asia
8761,2025-06-15,SwiftWing Logistics,327898807,46.644838,5.237614,In Transit,4,False,Europe
8979,2025-06-15,AlpineSpeed Delivery,693934056,14.770112,95.637057,In Transit,10,False,Asia
8128,2025-06-16,MountainRoute Express,385138960,58.646964,21.746905,Delivered,12,True,Europe
8227,2025-06-16,SnowRunner Logistics,250210622,40.619016,-95.437079,Processing,4,False,North America
8241,2025-06-16,AlpineSpeed Delivery,601041804,14.758756,90.447497,In Transit,1,False,Asia
8265,2025-06-16,SummitLine Express,913022085,54.3022,15.568506,Delivered,4,False,Europe
8287,2025-06-16,PeakPath Shipping,463661732,34.534221,115.792438,Processing,3,False,Asia
8423,2025-06-16,AlpineSpeed Delivery,992052116,30.813825,-121.468513,Processing,2,False,North America
8534,2025-06-16,AlpineSpeed Delivery,462514812,42.923216,100.361244,Processing,6,False,Asia
8569,2025-06-16,SnowRunner Logistics,732682964,44.960817,93.888486,Processing,4,False,Asia
8596,2025-06-16,MountainRoute Express,701204806,38.835784,-86.504281,In Transit,4,False,North America
8676,2025-06-16,SummitLine Express,439893753,25.968065,-106.908099,Processing,5,False,North America
8707,2025-06-16,SnowRunner Logistics,350986043,-16.039001,-11.433563,Delivered,11,True,Africa
8921,2025-06-16,MountainRoute Express,241947663,54.789421,14.325157,Processing,1,False,Europe
8929,2025-06-16,SnowRunner Logistics,305499561,55.593662,-6.742301,In Transit,3,False,Europe
8977,2025-06-16,SwiftWing Logistics,464578451,-34.484884,17.46721,Processing,5,False,Africa
8136,2025-06-17,AlpineSpeed Delivery,860375065,56.318554,23.6982,In Transit,3,False,Europe
8259,2025-06-17,AlpineSpeed Delivery,700546231,38.715351,-113.167783,Processing,3,False,North America
8269,2025-06-17,SummitLine Express,682733828,-39.008223,10.778773,Processing,7,False,Africa
8393,2025-06-17,AlpineSpeed Delivery,409038560,40.90823,108.525146,Delivered,9,False,Asia
8454,2025-06-17,MountainRoute Express,943219572,33.829149,15.424911,Processing,5,False,Africa
8467,2025-06-17,SwiftWing Logistics,502700811,41.670832,-99.051467,Processing,1,False,North America
8493,2025-06-17,PeakPath Shipping,393128052,45.910608,11.955504,In Transit,4,False,Europe
8519,2025-06-17,SwiftWing Logistics,400730342,-25.2552,20.843303,Processing,2,False,Africa
8530,2025-06-17,SummitLine Express,934354000,39.944484,-100.695441,Processing,2,False,North America
8547,2025-06-17,SnowRunner Logistics,681819883,-2.76,-26.20212,In Transit,13,True,Africa
